id,uuid,observed_on,obs_year,obs_month,quality_grade,license,latitude,longitude,positional_accuracy,coordinates_obscured,place_country_name,place_state_name,place_admin1_name,species_guess,scientific_name,common_name,taxon_genus_name,taxon_species_name,host_plant,Data_Category,num_identification_agreements,num_identification_disagreements,url,image_url,taxon_resolution,has_host_plant,is_research_grade,has_coords,coord_reliable
8665172,03b88d63-2406-4264-81a9-fd9c99521022,2017-09-27,2017,9,research,CC-BY-NC,-8.421759161,115.2953485,8.0,False,Indonesia,Bali,Bali,Bactrocera umbrosa,Bactrocera umbrosa,,Bactrocera,Bactrocera umbrosa,Unknown,Occurrence Only,2,0,https://www.inaturalist.org/observations/8665172,https://inaturalist-open-data.s3.amazonaws.com/photos/11606646/medium.jpeg,species,False,True,True,True
8786939,6bf0eb46-2d4f-448b-b9f7-9fab73634c2a,2017-11-12,2017,11,research,CC-BY-NC,38.52943333,-121.8383717,24.0,False,United States,California,California,olive fruit fly,Bactrocera oleae,olive fruit fly,Bactrocera,Bactrocera oleae,Olea europaea,Interaction Study,1,0,https://www.inaturalist.org/observations/8786939,https://inaturalist-open-data.s3.amazonaws.com/photos/11793909/medium.jpg,species,True,True,True,True
8882862,d86468bc-d600-4ebb-8b93-261ccc31ca69,2014-04-22,2014,4,needs_id,CC-BY-NC,19.29652,82.703688,752.0,False,India,Odisha,Odisha,Zeugodacus,Zeugodacus,,Zeugodacus,,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/8882862,https://inaturalist-open-data.s3.amazonaws.com/photos/11946771/medium.jpeg,genus_or_higher,False,False,True,True
8883172,090bf8ec-ad68-4d8f-8759-cf5128d0f554,2016-12-25,2016,12,needs_id,CC-BY-NC,19.598777,80.22691,2510.0,False,India,Maharashtra,Maharashtra,Bactrocera,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/8883172,https://inaturalist-open-data.s3.amazonaws.com/photos/11947083/medium.jpeg,genus_or_higher,False,False,True,True
8883777,b022d951-9614-4518-9ee2-098267e2bf5e,2017-11-20,2017,11,research,CC-BY-NC,1.371505,103.752108,,False,Singapore,West,West,Oriental Fruit Fly,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/8883777,https://inaturalist-open-data.s3.amazonaws.com/photos/11948256/medium.jpeg,species,False,True,True,True
8887081,ae424318-4978-4369-b06c-605024b466a9,2017-11-22,2017,11,needs_id,,1.314295544,103.8167437,305.0,False,Singapore,Central,Central,Bactrocera,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/8887081,https://static.inaturalist.org/photos/11953616/medium.jpg,species,False,False,True,True
8972116,a10b23bd-9fa7-476e-a15b-f0a523e464c8,2017-11-28,2017,11,research,CC-BY-NC,1.3138397,103.8159136,1559.0,False,Singapore,Central,Central,Oriental Fruit Fly,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/8972116,https://inaturalist-open-data.s3.amazonaws.com/photos/12099567/medium.jpg,species,False,True,True,True
8976380,b7776ec8-5765-4111-bcf1-6df5347c10a3,2017-11-29,2017,11,needs_id,CC-BY,-27.53711168,152.9113462,,True,Australia,Queensland,Queensland,Bactrocera,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,4,1,https://www.inaturalist.org/observations/8976380,https://static.inaturalist.org/photos/12106475/medium.jpg,genus_or_higher,False,False,True,False
9056298,64aa1850-3860-4784-aeb0-19cdedc302cc,2017-12-05,2017,12,research,CC-BY-NC,34.18777424,-118.1388696,9.0,False,United States,California,California,olive fruit fly,Bactrocera oleae,olive fruit fly,Bactrocera,Bactrocera oleae,Olea europaea,Interaction Study,4,0,https://www.inaturalist.org/observations/9056298,https://inaturalist-open-data.s3.amazonaws.com/photos/12225356/medium.jpg,species,True,True,True,True
9098563,af210f36-4e3d-4c0d-b041-966ba5cbea38,2017-10-15,2017,10,needs_id,CC-BY,2.90664058,101.9171049,212.0,True,Malaysia,Negeri Sembilan,Negeri Sembilan,Dacinae,Bactrocera umbrosa,,Bactrocera,Bactrocera umbrosa,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/9098563,https://inaturalist-open-data.s3.amazonaws.com/photos/12290189/medium.jpeg,species,False,False,True,False
9103556,a96e4779-6f07-4a61-9bd5-0bf6e4e10984,2012-07-19,2012,7,research,,34.3110596,126.7550541,1153.0,False,South Korea,Jeollanam-do,Jeollanam-do,í˜¸ë°•ê³¼ì‹¤íŒŒë¦¬,Zeugodacus depressus,,Zeugodacus,Zeugodacus depressus,Unknown,Occurrence Only,2,0,https://www.inaturalist.org/observations/9103556,https://static.inaturalist.org/photos/12297878/medium.jpeg,species,False,True,True,True
9161963,1d2bea10-bcdb-41d3-a222-192e0806b6d5,2017-12-15,2017,12,needs_id,CC-BY-NC,1.360449474,103.8258839,41.0,False,Singapore,Central,Central,Bactrocera,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/9161963,https://inaturalist-open-data.s3.amazonaws.com/photos/12391313/medium.jpeg,species,False,False,True,True
9191787,15832747-c9ac-417d-a08a-ad126e25318f,2017-10-21,2017,10,research,,1.3553794,103.8677444,23202.0,False,Singapore,North-East,North-East,Bactrocera hochii,Bactrocera hochii,,Bactrocera,Bactrocera hochii,Unknown,Occurrence Only,2,0,https://www.inaturalist.org/observations/9191787,https://static.inaturalist.org/photos/12441773/medium.jpg,species,False,True,True,False
9241659,9f5776f6-1450-44a1-93a7-2c8a66cb6291,2017-12-22,2017,12,needs_id,,1.2166667,103.85,2169.0,False,Singapore,Central,Central,White Striped Fruit Fly,Bactrocera albistrigata,White Striped Fruit Fly,Bactrocera,Bactrocera albistrigata,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/9241659,https://static.inaturalist.org/photos/12510032/medium.jpg,species,False,False,True,True
9273378,1d62243b-3d1e-4b5d-8ef6-e31fe505b63e,2017-12-24,2017,12,research,CC0,38.82915101,0.084404602,50.0,True,Spain,Comunidad Valenciana,Comunidad Valenciana,Bactrocera oleae,Bactrocera oleae,olive fruit fly,Bactrocera,Bactrocera oleae,Olea europaea,Interaction Study,2,0,https://www.inaturalist.org/observations/9273378,https://inaturalist-open-data.s3.amazonaws.com/photos/12565145/medium.jpg,species,True,True,True,False
9344675,d9105fbe-4fbc-415c-a52f-e02137a17ce1,2017-08-29,2017,8,research,,40.734556,-8.581083,,False,Portugal,Aveiro,Aveiro,olive fruit fly,Bactrocera oleae,olive fruit fly,Bactrocera,Bactrocera oleae,Olea europaea,Interaction Study,2,0,https://www.inaturalist.org/observations/9344675,https://static.inaturalist.org/photos/12680128/medium.jpeg,species,True,True,True,True
9498031,28ba40b8-8777-4f3c-b5f1-a784ca9f8e25,2017-01-11,2017,1,needs_id,CC-BY-NC,-24.621063,25.910644,15270.0,False,Botswana,Gaborone,Gaborone,Dacini,Dacini,,,,Unknown,Occurrence Only,4,0,https://www.inaturalist.org/observations/9498031,https://inaturalist-open-data.s3.amazonaws.com/photos/12938942/medium.jpg,genus_or_higher,False,False,True,False
9696046,2d5bbd0b-ef5e-4ddc-929f-5d67eb6fd0cd,2018-01-31,2018,1,research,,19.47084007,-155.9060427,22.0,False,United States,Hawaii,Hawaii,Oriental Fruit Fly,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,3,1,https://www.inaturalist.org/observations/9696046,https://static.inaturalist.org/photos/13259791/medium.jpg,species,False,True,True,True
9727788,f45d2729-fcce-444e-ae45-0844e134d99f,2018-02-04,2018,2,research,CC-BY-NC,1.4014933,103.8176647,204.0,False,Singapore,North,North,Zeugodacus tau,Zeugodacus tau,Tau Fly,Zeugodacus,Zeugodacus tau,Unknown,Occurrence Only,3,0,https://www.inaturalist.org/observations/9727788,https://inaturalist-open-data.s3.amazonaws.com/photos/13308536/medium.jpg,species,False,True,True,True
9976544,e2f24760-e860-41e4-a895-6e018b446d8d,2018-02-24,2018,2,research,CC-BY-NC,1.3085005,103.8150206,212.0,False,Singapore,Central,Central,Oriental Fruit Fly,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/9976544,https://inaturalist-open-data.s3.amazonaws.com/photos/13708481/medium.jpg,species,False,True,True,True
10096849,20cb8b75-7728-4a29-8737-88ef39165d7f,2018-03-03,2018,3,research,CC-BY,-33.9271146,151.0741084,,True,Australia,New South Wales,New South Wales,Queensland Fruit Fly,Bactrocera tryoni,Queensland Fruit Fly,Bactrocera,Bactrocera tryoni,Unknown,Occurrence Only,2,0,https://www.inaturalist.org/observations/10096849,https://static.inaturalist.org/photos/13912382/medium.jpg,species,False,True,True,False
10179463,7d505140-d792-4b4b-a8fc-eb18361a4cfb,2018-03-08,2018,3,needs_id,,5.357177,100.306546,23.0,False,Malaysia,Pulau Pinang,Pulau Pinang,Bactrocera umbrosa,Bactrocera umbrosa,,Bactrocera,Bactrocera umbrosa,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/10179463,https://static.inaturalist.org/photos/14055562/medium.jpeg,species,False,False,True,True
10408753,216384e8-8360-4b14-80e3-741a134c8845,2018-03-24,2018,3,needs_id,CC-BY-NC,1.3601277,103.8262809,47.0,False,Singapore,Central,Central,Bactrocera,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/10408753,https://inaturalist-open-data.s3.amazonaws.com/photos/14455992/medium.jpeg,species,False,False,True,True
10473387,e637551d-08ae-43e3-b7f8-dbc99fc0a449,2018-03-28,2018,3,needs_id,CC-BY-NC,1.30167,103.7732617,283.0,False,Singapore,Central,Central,Bactrocera,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/10473387,https://inaturalist-open-data.s3.amazonaws.com/photos/14558463/medium.jpg,species,False,False,True,True
10565815,50822d24-b33b-4829-9370-897ba3695f67,2018-03-24,2018,3,needs_id,CC-BY,-33.37572735,151.304595,,True,Australia,New South Wales,New South Wales,Bactrocera,Bactrocera,,Bactrocera,,Citrus sp.,Interaction Study,3,1,https://www.inaturalist.org/observations/10565815,https://static.inaturalist.org/photos/14721078/medium.jpg,genus_or_higher,True,False,True,False
10565896,79098297-82b7-4808-a511-4f02be9951c3,2017-11-10,2017,11,needs_id,CC-BY-NC,-6.635987219,106.8321894,122.0,False,Indonesia,Jawa Barat,Jawa Barat,Fruit Flies,Bactrocera umbrosa,,Bactrocera,Bactrocera umbrosa,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/10565896,https://inaturalist-open-data.s3.amazonaws.com/photos/14721207/medium.jpg,species,False,False,True,True
10702055,3e06cc63-3581-4533-845b-bfc210f1d835,2018-04-08,2018,4,research,CC-BY-NC,1.279086667,103.7998717,,False,Singapore,Central,Central,Bactrocera dorsalis,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,3,0,https://www.inaturalist.org/observations/10702055,https://inaturalist-open-data.s3.amazonaws.com/photos/14947063/medium.jpg,species,False,True,True,True
10724753,cf4dde38-60bf-46a0-bb2b-45ca59aef6d7,2018-04-07,2018,4,needs_id,CC-BY,-33.90220988,151.1886705,,True,Australia,New South Wales,New South Wales,Bactrocera,Bactrocera,,Bactrocera,,Citrus sp.,Interaction Study,3,1,https://www.inaturalist.org/observations/10724753,https://static.inaturalist.org/photos/14984883/medium.jpg,genus_or_higher,True,False,True,False
10921669,c5679df9-2f3f-4c80-b992-6199866804f8,2013-12-07,2013,12,needs_id,CC-BY-SA,-25.6411,28.3661,1.0,False,South Africa,Gauteng,Gauteng,Dacini,Dacini,,,,Unknown,Occurrence Only,2,0,https://www.inaturalist.org/observations/10921669,https://inaturalist-open-data.s3.amazonaws.com/photos/15359550/medium.jpg,genus_or_higher,False,False,True,True
10949846,044c72f3-6504-435b-b546-66015d49b623,2014-03-19,2014,3,research,CC-BY-NC,-33.9667,22.0908,1.0,False,South Africa,Western Cape,Western Cape,Small Cucurbit Fly,Dacus ciliatus,Lesser Cucurbit Fly,Dacus,Dacus ciliatus,Cucurbitaceae,Interaction Study,1,0,https://www.inaturalist.org/observations/10949846,https://inaturalist-open-data.s3.amazonaws.com/photos/15401386/medium.jpg,species,True,True,True,True
10959439,99fd38d1-d2d4-4fba-b424-4595c47eb2cf,2012-03-04,2012,3,research,CC-BY-NC,-33.947636,22.463774,1.0,False,South Africa,Western Cape,Western Cape,Small Cucurbit Fly,Dacus ciliatus,Lesser Cucurbit Fly,Dacus,Dacus ciliatus,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/10959439,https://inaturalist-open-data.s3.amazonaws.com/photos/15421082/medium.jpg,species,False,True,True,True
10982535,3c99e19f-c62b-4113-b571-a0d0ea148e25,2014-07-05,2014,7,research,CC-BY-SA,-25.778333,28.223611,1.0,False,South Africa,Gauteng,Gauteng,Small Cucurbit Fly,Dacus ciliatus,Lesser Cucurbit Fly,Dacus,Dacus ciliatus,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/10982535,https://inaturalist-open-data.s3.amazonaws.com/photos/15467077/medium.jpg,species,False,True,True,True
11011191,a015baa3-6fb6-4343-b8de-fe2b7548f1ce,2018-04-15,2018,4,needs_id,,26.94622437,90.01607079,16511.0,False,Bhutan,Dagana,Dagana,Dacus,Dacus,,Dacus,,Unknown,Occurrence Only,2,0,https://www.inaturalist.org/observations/11011191,https://static.inaturalist.org/photos/15522147/medium.jpg,genus_or_higher,False,False,True,False
11013189,f6f693b7-c660-4050-a88a-d4e3f098a7f0,2015-06-20,2015,6,research,CC-BY-NC,-27.56,31.98,1100.0,False,South Africa,KwaZulu-Natal,KwaZulu-Natal,Small Cucurbit Fly,Dacus ciliatus,Lesser Cucurbit Fly,Dacus,Dacus ciliatus,Cucurbitaceae,Interaction Study,1,0,https://www.inaturalist.org/observations/11013189,https://inaturalist-open-data.s3.amazonaws.com/photos/15526010/medium.jpg,species,True,True,True,True
11020628,3bb419ec-6b4b-4628-b816-1b5d71ad3699,2014-10-11,2014,10,needs_id,CC-BY-SA,-25.50954809,28.5685476,1.0,True,South Africa,Gauteng,Gauteng,Dacini,Dacini,,,,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/11020628,https://inaturalist-open-data.s3.amazonaws.com/photos/15540318/medium.jpg,genus_or_higher,False,False,True,False
11021586,80c1ac0b-2c47-4c8d-b882-749fbe550849,2014-09-03,2014,9,needs_id,CC-BY-NC,-23.527814,27.047163,1.0,False,Botswana,Central,Central,Dacus,Dacus,,Dacus,,Citrus sp.,Interaction Study,1,0,https://www.inaturalist.org/observations/11021586,https://inaturalist-open-data.s3.amazonaws.com/photos/15542096/medium.jpg,genus_or_higher,True,False,True,True
11023462,d413a50d-d3b8-4b57-8650-b3633ebaee23,2014-07-07,2014,7,needs_id,CC-BY-NC,-23.5421472,27.1074805,1.0,False,Botswana,Central,Central,Didacus,Dacus,,Dacus,,Cucurbitaceae,Interaction Study,0,0,https://www.inaturalist.org/observations/11023462,https://inaturalist-open-data.s3.amazonaws.com/photos/15545582/medium.jpg,genus_or_higher,True,False,True,True
11143034,92fcd72a-31a3-4bcf-ba78-83aa852c1905,2018-04-19,2018,4,research,CC-BY-SA,10.40362167,123.9177533,,False,Philippines,Cebu,Cebu,Melon Fly,Bactrocera cucurbitae,Melon Fly,Bactrocera,Bactrocera cucurbitae,Cucurbitaceae,Interaction Study,1,0,https://www.inaturalist.org/observations/11143034,https://inaturalist-open-data.s3.amazonaws.com/photos/15765193/medium.jpg,species,True,True,True,True
11187956,fe9922ae-e193-4137-a18d-acedb4f52ec5,2016-03-25,2016,3,needs_id,,-34.333,21.3871,1.0,False,South Africa,Western Cape,Western Cape,Dacus,Dacus,,Dacus,,Citrus sp.,Interaction Study,1,0,https://www.inaturalist.org/observations/11187956,https://static.inaturalist.org/photos/15853130/medium.jpg,genus_or_higher,True,False,True,True
11262800,e6ccf3d0-17d3-4860-ae3b-71a7b9187511,2017-02-16,2017,2,needs_id,CC-BY-NC,-33.94764667,22.46357833,1.0,False,South Africa,Western Cape,Western Cape,Didacus,Dacus,,Dacus,,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/11262800,https://inaturalist-open-data.s3.amazonaws.com/photos/16005941/medium.jpg,genus_or_higher,False,False,True,True
11273770,eadb7678-1458-4d0c-873b-be12c631df2f,2016-07-27,2016,7,needs_id,CC-BY-NC,-33.94446333,22.46239333,1.0,False,South Africa,Western Cape,Western Cape,Didacus ciliatus,Dacus ciliatus,Lesser Cucurbit Fly,Dacus,Dacus ciliatus,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/11273770,https://inaturalist-open-data.s3.amazonaws.com/photos/16026844/medium.jpg,species,False,False,True,True
11275809,255355ba-0562-4d01-88a4-b06f40c2d91d,2017-02-07,2017,2,needs_id,CC-BY-NC,-33.94775333,22.463885,1.0,False,South Africa,Western Cape,Western Cape,Didacus ciliatus,Dacus ciliatus,Lesser Cucurbit Fly,Dacus,Dacus ciliatus,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/11275809,https://inaturalist-open-data.s3.amazonaws.com/photos/16030418/medium.jpg,species,False,False,True,True
11295429,a4a12817-7df5-47e6-a1d4-786be116b91d,2018-04-22,2018,4,research,CC0,-9.201795744,124.3460746,50.0,False,East Timor,Ambeno,Ambeno,Melon Fly,Bactrocera cucurbitae,Melon Fly,Bactrocera,Bactrocera cucurbitae,Cucurbitaceae,Interaction Study,1,0,https://www.inaturalist.org/observations/11295429,https://inaturalist-open-data.s3.amazonaws.com/photos/16068472/medium.jpeg,species,True,True,True,True
11324353,402a88b7-66d5-44e3-9415-96e5d02548e2,2017-04-28,2017,4,needs_id,CC-BY-NC,-28.4293218,26.2219799,1.0,False,South Africa,Orange Free State,Free State,Dacus,Dacus,,Dacus,,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/11324353,https://inaturalist-open-data.s3.amazonaws.com/photos/16124578/medium.jpg,genus_or_higher,False,False,True,True
11468221,7d0f1e25-e641-4c2f-a052-1c903cd9a91a,2018-04-27,2018,4,needs_id,CC-BY-NC,3.13110525,101.6580456,11.0,False,Malaysia,Kuala Lumpur,Kuala Lumpur,Dacini,Dacini,,,,Unknown,Occurrence Only,3,1,https://www.inaturalist.org/observations/11468221,https://inaturalist-open-data.s3.amazonaws.com/photos/16365184/medium.jpeg,genus_or_higher,False,False,True,True
11481158,25f6030a-f919-4438-a7bb-f09e1442c873,2018-04-27,2018,4,needs_id,CC0,15.88226532,108.3244032,1.0,False,Vietnam,Nam Trung B?,Quáº£ng Nam,Bactrocera,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/11481158,https://inaturalist-open-data.s3.amazonaws.com/photos/16386905/medium.jpeg,genus_or_higher,False,False,True,True
11727234,8c1e7980-d8ea-441d-a0fa-c142744cbf8e,2018-04-29,2018,4,needs_id,CC-BY-NC,3.12534638,101.6496761,171.0,False,Malaysia,Kuala Lumpur,Kuala Lumpur,Oriental Fruit Fly,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/11727234,https://inaturalist-open-data.s3.amazonaws.com/photos/16768649/medium.jpeg,genus_or_higher,False,False,True,True
11750614,466d7a45-c02e-4d6e-97cc-9196a5b67cc6,2018-04-27,2018,4,needs_id,CC-BY-NC,3.03030324,101.7223053,,False,Malaysia,Selangor,Selangor,Bactrocera,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/11750614,https://inaturalist-open-data.s3.amazonaws.com/photos/16804237/medium.jpg,genus_or_higher,False,False,True,True
12199707,ee6f014d-3c4c-47b3-ab3a-d1628ae6ab6e,2018-03-31,2018,3,needs_id,CC-BY-NC,18.4301077,109.8825073,3906.0,False,China,Hainan,Hainan,Bactrocera,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,2,0,https://www.inaturalist.org/observations/12199707,https://inaturalist-open-data.s3.amazonaws.com/photos/17523633/medium.jpeg,genus_or_higher,False,False,True,True
12352476,14d29922-da6f-4076-8098-184e99381816,2018-05-11,2018,5,needs_id,CC0,-9.201845668,124.3460485,86.0,False,East Timor,Ambeno,Ambeno,Dacinae,Bactrocera cucurbitae,Melon Fly,Bactrocera,Bactrocera cucurbitae,Cucurbitaceae,Interaction Study,1,0,https://www.inaturalist.org/observations/12352476,https://inaturalist-open-data.s3.amazonaws.com/photos/17789762/medium.jpeg,species,True,False,True,True
12474242,4e342292-e367-4269-9e14-dae545672866,2018-05-15,2018,5,research,CC-BY,17.97171194,102.998062,129.0,False,Thailand,Nong Khai,Nong Khai,æ±æ–¹æžœå¯¦è …,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/12474242,https://inaturalist-open-data.s3.amazonaws.com/photos/18000988/medium.jpeg,species,False,True,True,True
